name,latitude,longitude,rating,user_ratings_total,price_level,cuisine,source,place_id
Tokyo Drumstick,40.6904587,-74.01955629999999,4.2,9,,restaurant,google,ChIJBQvadQBbwokRvZcYZKXL93I
Makina Cafe on Governor's Island,40.69032659999999,-74.0190392,4.4,68,,restaurant,google,ChIJz5zmeQBbwokRJKu4Vb6bp4Q
Fauzia’s,40.6901622,-74.0190488,4.5,13,,restaurant,google,ChIJwcgcr1NbwokRjYj5m_3d49M
Three Peaks Lodge – Dining At Collective Retreats Governors Island,40.6889454,-74.02154019999999,4.8,9,,restaurant,google,ChIJ38ufYE1bwokRJJ7F_F6eb6k
Chipotle Mexican Grill,40.69434930000001,-73.9918306,4.0,950,1.0,restaurant,google,ChIJ5be_-0hawokR5TcyaTRDaL4
Henry Street Ale House,40.699094,-73.9924662,4.3,706,2.0,restaurant,google,ChIJ3wxUrjdawokRCvceYKTpXFU
Lantern,40.6953012,-73.99548779999999,4.3,1084,2.0,restaurant,google,ChIJu_V1zUdawokRajRClD40UIc
Starbucks,40.69244,-73.99126,4.0,848,2.0,restaurant,google,ChIJAX-UKUlawokRv3w8InaZxjE
O'Keefe's Bar & Grill,40.6921197,-73.9915367,4.2,1141,2.0,restaurant,google,ChIJL3MqLUlawokRhjCRuHT-sts
Panera Bread,40.6926023,-73.9884768,3.7,1293,2.0,restaurant,google,ChIJKVaX10tawokRjKN9MeLYA_c
Noodle Pudding,40.69981,-73.9921036,4.4,706,2.0,restaurant,google,ChIJaZ3zATdawokRwWdbyV9OwmY
Henry's End,40.6987126,-73.99264509999999,4.5,576,3.0,restaurant,google,ChIJLdYpATdawokRiMEMn3lHExk
Vineapple,40.6983742,-73.993038,4.5,892,2.0,restaurant,google,ChIJkdevwDdawokR0j_3ECiQ8rE
Curry Heights,40.6936496,-73.9922409,4.3,1057,2.0,restaurant,google,ChIJ4yVW4UhawokRUCnb9yh9xaw
Starbucks,40.694,-73.98692,3.6,504,2.0,restaurant,google,ChIJrfU4REpawokR2DPGasE-iHg
Fascati Pizzeria,40.6985047,-73.9927592,4.2,380,1.0,restaurant,google,ChIJAxQpsDdawokRVz-rTsNwDSo
Lichee Nut（荔园）,40.6941905,-73.9928049,4.3,684,2.0,restaurant,google,ChIJ9UUL8UhawokR7RPs6qUQEvM
Burger King,40.6920532,-73.9883598,3.6,1760,1.0,restaurant,google,ChIJJR5n-UtawokRNv3INOzBA9w
Dellarocco's Brick Oven Pizza,40.69500909999999,-73.9961082,4.6,1275,2.0,restaurant,google,ChIJRYqTNEZawokRuSMWeyyinyI
Bevacco,40.6991904,-73.992324,4.2,402,2.0,restaurant,google,ChIJUWWFrjdawokRD37DlCJC6gU
River Deli,40.6936541,-73.9984793,4.4,579,2.0,restaurant,google,ChIJy7j_j0ZawokRrnTeTM1Ke0s
Monty Q's,40.69421079999999,-73.9929947,4.1,642,2.0,restaurant,google,ChIJS3I-8khawokR689mgyHq0GE
Downtown Natural Market,40.69180130000001,-73.9869672,4.4,90,,restaurant,google,ChIJ68jWkEtawokRq5_ZCmteg8U
Clark's,40.6974361,-73.9932444,4.4,1739,2.0,restaurant,google,ChIJ4wBp3jdawokRZf_Uh0IhaXY
Hanco's,40.6946617,-73.99340450000001,4.1,437,1.0,restaurant,google,ChIJNeUW4VFawokRgS_6WC1zjWY
Iron Chef House,40.6972499,-73.99262170000002,4.4,612,2.0,restaurant,google,ChIJ4UIE2DdawokRt7NVO-poGhk
Starbucks,40.69456,-73.99396,4.0,499,2.0,restaurant,google,ChIJx5ZUKkZawokRg0arzgfLbEY
Tio Pio,40.6919964,-73.98562129999999,3.9,196,1.0,restaurant,google,ChIJxey7dktawokRsLtm_Om5_qM
Five Guys,40.6935714,-73.985947,4.2,1441,2.0,restaurant,google,ChIJEb4n_kpawokRfn3mDV5WiEE
Bedouin Tent,40.6869576,-73.9844699,4.5,1153,1.0,restaurant,google,ChIJLfDxQU1awokRwo7zD3fSqYE
Body By Brooklyn,40.6961073,-73.9681653,4.0,700,,restaurant,google,ChIJoSEl_MZbwokRcRiR7vpzqn8
Energy Fuel,40.6930536,-73.97049539999999,4.1,199,2.0,restaurant,google,ChIJqRCAF7hbwokRSOXqtotDWRw
Damas Falafel House,40.6932799,-73.9695563,4.3,221,1.0,restaurant,google,ChIJGbyObbhbwokRGgwmVBZoNwQ
Soco,40.69373969999999,-73.964499,4.0,2598,2.0,restaurant,google,ChIJta_DusBbwokRcg_BmnpvW-g
Putnam's Pub & Cooker,40.6932519,-73.96902899999999,4.4,981,2.0,restaurant,google,ChIJeXCwerhbwokRtUOhu4zzZzs
Subway,40.6930292,-73.9700056,3.3,186,1.0,restaurant,google,ChIJYZB-E7hbwokRLiL6-1_g7Ss
Kum Kau,40.6935271,-73.96673799999999,4.1,1566,1.0,restaurant,google,ChIJG4WAoLhbwokRyn0RE1BW2Mg
Il Porto Ristorante & Wood Fired Pizza,40.6974156,-73.96745179999999,4.5,997,2.0,restaurant,google,ChIJ0-dXHT1awokRJheRlO0dyjc
Domino's Pizza,40.6930805,-73.97333809999999,2.6,495,1.0,restaurant,google,ChIJk14KuLdbwokRaJ4QwB3yHcY
Thai 101 Brooklyn,40.6930815,-73.96747979999999,4.2,434,1.0,restaurant,google,ChIJGQfym7hbwokRCPtkeUPDllk
Walter's,40.68950150000001,-73.9732615,4.4,1157,2.0,restaurant,google,ChIJ8ccnM7dbwokRy-pTMsdgvS4
Bergen Bagels on Myrtle,40.6935111,-73.96357499999999,4.0,347,1.0,restaurant,google,ChIJubB2qrhbwokRjY4VmpPPkbM
Mo's Bar & Lounge,40.6870471,-73.9747264,4.2,1143,2.0,restaurant,google,ChIJQxasqbFbwokRA7aFOnYm3ng
Eight Turn Crepe,40.6911058,-73.98317569999999,4.5,220,1.0,restaurant,google,ChIJN-hAzIhZwokRjktj8DUn2tg
Sushi D (Authentic Japanese restaurant),40.68969000000001,-73.971308,3.7,204,2.0,restaurant,google,ChIJT6jKV7dbwokRB-K4ZXHkcAw
Rocky Deli and Grill,40.6872665,-73.97641810000002,4.0,120,,restaurant,google,ChIJxXohg7FbwokRzLFl9Sa_JsE
Chipotle Mexican Grill,40.6929735,-73.970158,3.8,687,1.0,restaurant,google,ChIJ8WmdFrhbwokRLgUn6KuPvfQ
Tiger Box,40.6963318,-73.9727525,4.6,171,2.0,restaurant,google,ChIJ3Wp4XchbwokRi0yOXbeIYok
Karasu,40.6893609,-73.9732461,4.5,300,3.0,restaurant,google,ChIJy__PzLBbwokR0SiKUYfQR1M
Miss Ada,40.689425,-73.9723664,4.6,1627,2.0,restaurant,google,ChIJqzhkS7dbwokRtGCdHcorPvU
Evelina,40.6897385,-73.970998,4.7,1450,3.0,restaurant,google,ChIJzae3_LlbwokR6ts6PCZ3agM
Dino,40.689404,-73.97049419999999,4.2,615,2.0,restaurant,google,ChIJWaDdP4BbwokRd3qliZ31ECI
Peck's,40.69347949999999,-73.9673328,4.4,316,2.0,restaurant,google,ChIJpRxNnLhbwokRPxtb8sFUgEw
John's Coffee Donut Shop,40.6935508,-73.96608909999999,4.6,678,1.0,restaurant,google,ChIJFzZyV8dbwokRgVk8EviTEJo
Black Forest Brooklyn - Fort Greene,40.6867553,-73.9750998,4.2,1252,2.0,restaurant,google,ChIJ8WoPpbFbwokRIzqmB9MYQm4
Waza Sushi + Ramen,40.6936251,-73.965745,4.1,309,2.0,restaurant,google,ChIJpTMaVMdbwokRemBmOAo6K5A
baba cool,40.68706820000001,-73.9776892,4.3,558,2.0,restaurant,google,ChIJrXXjo7FbwokRxf1xzQxvH-Q
Junior's Restaurant & Bakery,40.6901493,-73.9818736,4.4,12644,2.0,restaurant,google,ChIJKSnzQJVewokRme40boVi4uk
A Taste of Katz's,40.6913317,-73.98256119999999,3.8,632,2.0,restaurant,google,ChIJv00VskxawokRVuxJjyUvOy0
Greene Grape Provisions,40.68628799999999,-73.973961,4.4,246,1.0,restaurant,google,ChIJywirTbBbwokRJPfOSImI-I8
Starbucks,40.68467,-73.97762999999999,3.9,723,2.0,restaurant,google,ChIJo7ul5K1bwokRdZE1d1rEkl4
Wiki Wiki,40.6910727,-73.9830035,4.0,114,2.0,restaurant,google,ChIJH4hbqbRbwokRYKJpWk44tJs
Burger King,40.6890846,-73.9818799,3.7,1075,1.0,restaurant,google,ChIJxzITQbNbwokRfnpAd9-FYZY
Alamo Drafthouse Cinema Brooklyn,40.6911804,-73.98315560000002,4.5,7563,,restaurant,google,ChIJ-zUUqkxawokRCGahpM8G8n4
Kotti Berliner Döner Kebab,40.6911058,-73.9831758,4.4,585,1.0,restaurant,google,ChIJ69-RqrRbwokRGv2n7Z5OnNc
Harlem Seafood Soul,40.69072439999999,-73.9832855,3.8,403,2.0,restaurant,google,ChIJV5kvrhL2wokRMDDOFndq9vg
Dunkin',40.6938319,-73.9643454,3.4,333,1.0,restaurant,google,ChIJIR9Uu8BbwokRUczpV8oIkZY
GANNI'S PIZZERIA,40.6942132,-73.95781079999999,4.3,769,1.0,restaurant,google,ChIJz6mi8-pbwokRQdxePCgAn9A
La Placita Oxaqueña,40.694964,-73.954604,3.9,121,2.0,restaurant,google,ChIJOQrmkOtbwokR0H06uLo1M4I
Anaiah,40.69482859999999,-73.9530096,4.1,11,,restaurant,google,ChIJF5sVcOxbwokR2KTtnbwImTQ
750 Myrtle Diner,40.6947681,-73.9528006,4.4,247,2.0,restaurant,google,ChIJ5Vg2buxbwokR4lYR1LbF7S4
Mike's Coffee Shop,40.6896561,-73.9653368,4.6,1076,1.0,restaurant,google,ChIJEdfDyr5bwokRV7yHSUveCJE
Castro's,40.69381689999999,-73.964499,4.3,522,1.0,restaurant,google,ChIJoSnFpMBbwokRoXVgba5qPsQ
Yamashiro,40.6932491,-73.9666192,4.4,413,2.0,restaurant,google,ChIJzXcOobhbwokRKEp8_36OKYc
The 3 Luigis,40.6882651,-73.9626588,4.4,256,1.0,restaurant,google,ChIJESzFhr5bwokRngWR6jYfyVc
Myrtle Thai,40.692969,-73.96807869999999,4.8,3671,2.0,restaurant,google,ChIJr0EwabhbwokR-0FVsMLLPiw
Luigi's Pizzeria,40.6896079,-73.9653647,4.5,510,1.0,restaurant,google,ChIJl4c_NblbwokRZtT7oqEMZn4
Grill On Lee,40.6952054,-73.9565365,4.4,1118,2.0,restaurant,google,ChIJU3K4nOdbwokRLdftnrxrdEw
Liberty Pizza,40.6932746,-73.9660238,4.2,164,2.0,restaurant,google,ChIJ4-EiqLhbwokRqHZktneH7cI
Pizza Spot,40.6904724,-73.9601156,4.6,254,1.0,restaurant,google,ChIJV1W60b9bwokR26l2ZYeX4j0
Buff Patty,40.692977,-73.971148,3.9,933,2.0,restaurant,google,ChIJe7s_HrhbwokRrPbAngfFzRU
U Like,40.6940078,-73.9492363,4.1,109,1.0,restaurant,google,ChIJu8UjmO1bwokRme24D4lFxD0
BKLYN BLEND,40.6923485,-73.9458874,4.7,1251,2.0,restaurant,google,ChIJd_XT8fJbwokRIRr2Y937e1E
Mozzarella Kosher,40.69981860000001,-73.95385519999999,4.5,653,2.0,restaurant,google,ChIJgUzPzehbwokRAkIhEIPwWDk
Rocco Pizza,40.6921661,-73.9458622,4.1,686,1.0,restaurant,google,ChIJtaOa7vJbwokRuWJtTRanZXs
China City,40.6957967,-73.9466468,3.5,179,1.0,restaurant,google,ChIJUbCt9vFbwokR1JSz1nL7-MY
New China Garden,40.694699,-73.95638199999999,3.7,102,1.0,restaurant,google,ChIJMYuoq-tbwokRjxXvn5UeFVI
Punta Cana,40.6905672,-73.9569933,4.3,382,1.0,restaurant,google,ChIJEXM2GZVbwokRFXsexs7qh2g
Chinantla,40.6946276,-73.9574892,4.0,356,,restaurant,google,ChIJj0tL9upbwokRaQx8DtJNTxE
Mona Ayala,40.6947587,-73.9529213,4.6,55,1.0,restaurant,google,ChIJWZZZbtBbwokR8TZ2KcfwIzk
Popeyes Louisiana Kitchen,40.6905194,-73.9513784,3.9,192,1.0,restaurant,google,ChIJe5wfTCpbwokRyE6vHfXqcr0
Platters King,40.695248,-73.9494414,4.7,47,,restaurant,google,ChIJd6MXw-1bwokRqnIkm0jY-Og
coy,40.6909893,-73.9539087,3.5,8,,restaurant,google,ChIJN6An2WJbwokRwJOmP8r7Pjs
king wings nyc,40.6909299,-73.95389109999999,,0,,restaurant,google,ChIJLfkAEOVbwokRWUVHXB0AuWs
Jus by Julie Williamsburg,40.693421,-73.95556599999999,4.8,17,,restaurant,google,ChIJJ7cwXQBbwokR1Y9g2Kz_XMM
8-Bit Bites,40.6910828,-73.9551546,4.5,528,1.0,restaurant,google,ChIJqYtkNXJbwokRGU4vRiERI2I
Natural Blend,40.6894736,-73.9515372,4.6,190,1.0,restaurant,google,ChIJr89f8qVbwokRV3-qeURn8mY
Five star deli food market,40.69641849999999,-73.95304229999999,4.0,11,,restaurant,google,ChIJsc9hE0JdwokRlE4qC_u3xTY
Ava's Lifeline,40.6921234,-73.9464496,4.8,73,,restaurant,google,ChIJ58xNKNdbwokRN45KSy7Dneg
Sushi K Bar,40.69423629999999,-73.956254,4.5,327,2.0,restaurant,google,ChIJ7-_nButbwokRTSzhrePBJ4Y
Crave Sourdough,40.6925447,-73.9564875,5.0,274,,restaurant,google,ChIJ71bZyqtbwokRdcdFj8pbLh4
A.T.M. Vegan Deli,40.6909625,-73.955924,4.7,154,2.0,restaurant,google,ChIJd-pnZKJZwokR_7xeVddxFOc
Mi empresa,40.6905234,-73.94685439999999,,0,,restaurant,google,ChIJNV6Rj7pbwokR1rgpoMHOjsM
Korkscrew Bistro,40.6937754,-73.9457982,4.9,274,2.0,restaurant,google,ChIJU-6tKQBbwokRof-JBf0peCs
Sally’s,40.6941443,-73.9458138,4.4,318,2.0,restaurant,google,ChIJPynGWUFbwokRDyYQF6YjDiM
Bedstuy Mike's Pizza,40.6958731,-73.9465757,4.3,337,1.0,restaurant,google,ChIJ9YH38_FbwokRyCjlPp73O-4
Rinconcito Domex,40.69086850000001,-73.9567938,4.5,56,2.0,restaurant,google,ChIJz_D6CvFbwokRVugq6M6aIbw
Charlie's Corner,40.6970881,-73.9548757,4.2,13,,restaurant,google,ChIJuX8yXOlbwokRN2sd9ujrrS4
The Swan,40.6890943,-73.95527779999999,4.6,129,2.0,restaurant,google,ChIJj9p6lqpbwokRmO68jseSpsY
Famous Joe Pizzeria,40.690474,-73.9570816,4.5,68,2.0,restaurant,google,ChIJl20071RbwokRHgAHsfvCfHI
Stonefruit Espresso + Kitchen,40.68884169999999,-73.9551561,4.3,476,2.0,restaurant,google,ChIJz03QXJRbwokR7eKaWjPrxs8
Madre's,40.68789210000001,-73.95121999999999,,0,,restaurant,google,ChIJkTj6sG9bwokRC__huVkklUQ
J.J. Tompkins,40.6957304,-73.9451455,5.0,3,,restaurant,google,ChIJL5SLg_FbwokRSb-sW84E1lE
The Grotto,40.68741699999999,-73.9507368,4.0,354,2.0,restaurant,google,ChIJW3zHypNbwokRdRqaCFiNE-E
Bombay Heights,40.6882277,-73.9551275,4.2,233,2.0,restaurant,google,ChIJH9K05JtbwokRkT45mPx3cAA
Milly’s Neighborhood Bar,40.68810390000001,-73.9551546,4.9,76,,restaurant,google,ChIJQ2v4EwBbwokRUXuhWe4WxgY
Dept. of Culture,40.6871918,-73.9507828,4.7,136,,restaurant,google,ChIJ86cwNj5bwokRrn8VpEBI5jw
J.K. & Sons,40.699847,-73.940017,4.4,474,2.0,restaurant,google,ChIJ_eBS2flbwokRkBLIt6ge2h4
SKYTOWN,40.6976406,-73.9361005,4.5,552,2.0,restaurant,google,ChIJI6KV3_dbwokRP7-GQbGi1aU
Papa Johns Pizza,40.6959311,-73.93313429999999,2.6,388,1.0,restaurant,google,ChIJPU6lqglcwokRDwOKCY90LWI
Milly's Pizzeria,40.6990505,-73.9393158,4.4,259,2.0,restaurant,google,ChIJMxk2evdbwokR8eUW2XK5TrA
IHOP,40.7010024,-73.94124049999999,3.8,2279,1.0,restaurant,google,ChIJy0o7jflbwokRrRIzOWG1qXk
Dunkin',40.696816,-73.9353369,3.6,236,1.0,restaurant,google,ChIJazS9LwhcwokRvIhfRH3Ejoo
McDonald's,40.70136289999999,-73.9434895,3.7,3092,1.0,restaurant,google,ChIJO0EmQfpbwokRGLOt2v1MNBY
Taco Bell / Pizza Hut,40.70097769999999,-73.9415022,3.7,941,1.0,restaurant,google,ChIJAS3G8vlbwokRZqi-i29pqLE
Popeyes Louisiana Kitchen,40.6967775,-73.93545089999999,4.0,352,1.0,restaurant,google,ChIJuzYMLghcwokRV_4es9zGwDM
Mi Sabor Cafe,40.69724739999999,-73.9360591,4.0,343,1.0,restaurant,google,ChIJd83t2fdbwokR9hQ7e1zQd9k
Buntopia,40.69601600000001,-73.93395,4.6,663,2.0,restaurant,google,ChIJE3ZLsglcwokRZCXH87CJjZY
Wingstop,40.69736849999999,-73.9355373,3.3,674,2.0,restaurant,google,ChIJHY8SJAhcwokRGtyHVc7_MxQ
La Lupe Cantina,40.6972829,-73.9351835,4.3,553,1.0,restaurant,google,ChIJVy_IJAhcwokRm4ohs4-7MxI
Little Mo,40.6969919,-73.9336783,4.4,807,2.0,restaurant,google,ChIJVVUZWwhcwokRNSjSbI_LGZw
El Regalo de Juquila,40.69755809999999,-73.9317341,4.3,434,1.0,restaurant,google,ChIJ__JdlghcwokRDL_2iKYrql4
BK Bagels,40.6936815,-73.9297216,4.2,553,1.0,restaurant,google,ChIJWSTUrQ5cwokRq8QDWX6Hq2A
Mirakuya,40.70066299999999,-73.9436044,4.2,161,2.0,restaurant,google,ChIJk7mTNjZbwokRlKFtp6UVokU
Dunkin',40.7015082,-73.9424952,3.7,434,1.0,restaurant,google,ChIJa5dYI_pbwokROoIoQSj5Esk
La Isla Cuchifritos,40.7010521,-73.9420169,4.2,983,1.0,restaurant,google,ChIJa2bxH_pbwokRjkS3QbmZxv4
Little Caesars Pizza,40.699275,-73.939621,3.9,317,1.0,restaurant,google,ChIJkTRZPPpbwokRhgdEp3_Dm-k
Little Italy,40.6981313,-73.9377756,4.1,279,1.0,restaurant,google,ChIJHc_ElfdbwokRMvOuDmgndS4
Popeyes Louisiana Kitchen,40.7012738,-73.94310310000002,3.9,657,1.0,restaurant,google,ChIJ73B8PvpbwokR6RjiwzgmhY0
New China,40.697057,-73.9361284,4.2,106,1.0,restaurant,google,ChIJDycn1vdbwokReCL4WCFfKJA
Xing Wang,40.6974224,-73.9362841,4.2,112,2.0,restaurant,google,ChIJgVC-3vdbwokRGFAERflCZxo
Mary's Coffee Shop,40.69281469999999,-73.9404563,4.3,385,1.0,restaurant,google,ChIJ6VqCXfRbwokRHsDtACtN9YE
Asian Yummy House,40.6991906,-73.93958,4.1,108,1.0,restaurant,google,ChIJD86bfPdbwokRAS3IJe9grM0
Broadway Pizza,40.6933327,-73.9290553,4.7,795,1.0,restaurant,google,ChIJRQK6pg5cwokRuhvm0gRIXiU
Cholulita,40.6980177,-73.93753,4.1,99,1.0,restaurant,google,ChIJ6XS_6vdbwokRfoIm468LrnU
Sajoma,40.69284500000001,-73.94033,3.8,95,2.0,restaurant,google,ChIJZxl2XfRbwokRzMo_7DAx3So
Checkers,40.6967316,-73.9354348,3.8,250,1.0,restaurant,google,ChIJ5VK9LwhcwokRe1Jn3cFwitg
Blossom's Soul Food Fusion,40.692827,-73.9402515,4.3,297,2.0,restaurant,google,ChIJ-U67gG1bwokR9DvNuRdQebw
El Caminante Mexican Tacos,40.69250640000001,-73.9401741,4.3,123,2.0,restaurant,google,ChIJ_THH6ChbwokRX6rp1nuiNGM
Good Friend,40.692248,-73.94015,4.1,57,1.0,restaurant,google,ChIJL6n7XvRbwokRjHxOV7gXuyk
Soldiers Restaurant,40.69240459999999,-73.94107269999999,4.8,10,,restaurant,google,ChIJcVa3KABbwokRiGa7bnN1Bjc
Jamaican Flavors,40.6917982,-73.9400835,4.3,77,2.0,restaurant,google,ChIJndfHHLhbwokRt58Dx7Z4Jp8
Fu En,40.6952694,-73.940662,3.9,18,,restaurant,google,ChIJ43m2ovZbwokRf3VmVvqPANg
Hi Fry BK 88- Modern Chinese Kitchen,40.6952587,-73.940722,3.5,8,1.0,restaurant,google,ChIJi0YsFZNbwokRu3xPEOo-yPs
Sonbul - Korean Cafe and Kitchen,40.6920119,-73.94290459999999,4.5,113,2.0,restaurant,google,ChIJf7ScdnxbwokRU8zvnU7k5Xc
Surulere Suya Spot Brooklyn,40.6955116,-73.9402465,,0,,restaurant,google,ChIJB8qV-UtbwokR4OTXfyM_C0s
Guacuco Bed-Stuy,40.6919872,-73.94301209999999,4.5,579,2.0,restaurant,google,ChIJ0XYPcvNbwokRPHXjN0VHMe4
King Kitchen,40.69139759999999,-73.9369086,4.0,111,1.0,restaurant,google,ChIJW-jvcPVbwokRLNTGmG3_E4g
Jag Deli & Grill,40.6913598,-73.9368921,,0,,restaurant,google,ChIJ7xYnd_VbwokRbWezf7kTzNM
Healthy Organic Market,40.6912224,-73.9427461,4.3,82,,restaurant,google,ChIJCVADROBbwokRk-raH6EKctE
Angie's Deli Grill,40.69582930000001,-73.9377634,5.0,7,,restaurant,google,ChIJkdZNQfZbwokRkfpjiAd9sF4
Tents of Kedar,40.69021000000001,-73.937298,3.4,5,,restaurant,google,ChIJLfQsR_VbwokR6p5_dSKigSc
Sunrise/Sunset,40.6937446,-73.9227736,4.3,509,2.0,restaurant,google,ChIJeTuSuBFcwokRkhegB3-vSd4
Crown Fried Chicken,40.6952084,-73.9204841,3.9,181,1.0,restaurant,google,ChIJ96HmZBJcwokRqF2xulEDt9s
Bushwick Bakery,40.6999251,-73.9280141,4.3,243,2.0,restaurant,google,ChIJYwLusQVcwokRe6-c2cARCRQ
tacos lokos 4ever,40.70007870000001,-73.9295484,4.8,62,2.0,restaurant,google,ChIJF6FwrkFZwokRsiTh4NWfBn0
Sofia Mexican Restaurant,40.700282,-73.9257064,4.4,105,1.0,restaurant,google,ChIJF63I0ahbwokRNL7qaUzPBhw
Rosario Pizza,40.6941108,-73.91850459999999,4.5,273,2.0,restaurant,google,ChIJXzYD1RBcwokRjDbKGRLKDSM
ALPHAVILLE,40.7005387,-73.9258218,4.4,362,1.0,restaurant,google,ChIJHVUH5wRcwokRvAPz3aJdcI0
Fine Time,40.7007275,-73.9300816,4.5,179,1.0,restaurant,google,ChIJl39DKgRcwokRbHceT3Du7ls
All in one pizza,40.69816889999999,-73.92562339999999,4.1,630,1.0,restaurant,google,ChIJA7Y9RQVcwokRNurSH3m9neE
Chang Yu Restaurant,40.6951647,-73.9203952,3.3,62,1.0,restaurant,google,ChIJtdvM7RBcwokRZw9ILuBVN24
Happy Garden,40.699287,-73.92351099999999,4.0,170,1.0,restaurant,google,ChIJUxh02hpcwokRfazaA7d-THQ
China Garden,40.6931668,-73.9282245,4.1,112,1.0,restaurant,google,ChIJlatwnA5cwokRoYvKeTEkUW4
B&K Fish Mini Market,40.6931023,-73.92810419999999,4.3,447,,restaurant,google,ChIJg8HvJwxcwokRJE7vk5Aj7C8
Cafeteria Bklyn,40.6932488,-73.92830839999999,4.4,207,1.0,restaurant,google,ChIJCaz6FI9dwokRC3_fyzRQ57U
Tacos El Idolo,40.6927791,-73.92783229999999,4.4,82,,restaurant,google,ChIJPTFvKAxcwokR9U8el6rZxZI
Tex’s Chicken & Burgers,40.6924643,-73.9276464,4.3,843,1.0,restaurant,google,ChIJxdfrLgxcwokRbvt1NpV_kT8
El Monumento,40.6925816,-73.9272486,4.1,150,,restaurant,google,ChIJSQbfaG9dwokRbLyErf7s2xY
Juicy King Crab Express,40.6935581,-73.9295952,4.4,242,2.0,restaurant,google,ChIJ4zoKHd1dwokR7zZdt4_yh9w
DIRECTO AL FUEGO HIGUEROTE GRILL,40.69247999999999,-73.926728,4.6,29,,restaurant,google,ChIJ5xXlHZhdwokRdR-GlmmTJ2U
"Strawberry Catering, Venue & Events.",40.6941531,-73.9297617,4.7,13,,restaurant,google,ChIJTXePyK1dwokRWFQoGLce7qU
Salt & Pepper Deli & Grill,40.6940813,-73.92672569999999,4.2,195,1.0,restaurant,google,ChIJH_yqYA5cwokRwsXdbcDFXyI
juicetruckNycw,40.693966,-73.930402,4.0,4,1.0,restaurant,google,ChIJl2eQgPZbwokRKnNKiEtK0D0
Laced Bakes,40.6941122,-73.93057689999999,5.0,6,1.0,restaurant,google,ChIJU-NaN9BdwokRxdIxhLWjkhc
The Buren,40.69198269999999,-73.9261092,4.0,360,2.0,restaurant,google,ChIJc2jNtKxdwokRkvIgjHbILiI
Space 71 X Cafe,40.6916391,-73.9305859,4.5,56,2.0,restaurant,google,ChIJr9ZWip1dwokRTQqqwCpSzxE
Santa Panza,40.6946664,-73.9307191,4.6,748,2.0,restaurant,google,ChIJg26lNwlcwokRdVx1qWCCGIc
Linda Asian Kitchen,40.69348280000001,-73.9317745,4.1,51,1.0,restaurant,google,ChIJiV3NO0NdwokR54yEb3Y7Uac
Guisa'o,40.6947441,-73.931658,4.1,108,2.0,restaurant,google,ChIJYTtAFQlcwokRZ-P6ck6WGFM
8-Bit Bites,40.6908055,-73.9256144,4.4,331,1.0,restaurant,google,ChIJs7FxDPxdwokRWycegyn-SN0
Jerk Center,40.6903971,-73.9308156,3.5,74,,restaurant,google,ChIJX6pPegtcwokRbCl_FZRoS7k
Soldier,40.6903899,-73.9308057,4.2,268,1.0,restaurant,google,ChIJPd1gegtcwokRmrN-RUuavYg
Tulum Brooklyn,40.6948439,-73.93182019999999,4.6,130,,restaurant,google,ChIJbStcPQBdwokRLhjQMj2bH0o
D' Montazo Restaurant,40.7011561,-73.9145157,4.1,229,1.0,restaurant,google,ChIJ9WwOMR9cwokRi6cIrkR48oI
Tony's Pizza,40.6992231,-73.9188171,4.6,1679,2.0,restaurant,google,ChIJ_Tmb0xtcwokRlTMolAsnZFY
McDonald's,40.69941699999999,-73.91965499999999,3.8,1131,1.0,restaurant,google,ChIJgdjRyxtcwokRXyhtQT9EKiw
Burger King,40.6986208,-73.9185879,4.0,1551,1.0,restaurant,google,ChIJD2jSKxpcwokRnXfsAxKBK2E
White Castle,40.6995443,-73.91287059999999,3.8,2144,1.0,restaurant,google,ChIJG712oRhcwokRCT4HkOQbEmo
Natural Farm Market,40.692711,-73.912037,4.4,100,1.0,restaurant,google,ChIJlyp-hj1cwokR9PsN3C17gZ0
Subway,40.69876499999999,-73.9174735,3.9,256,1.0,restaurant,google,ChIJo_7FdxlcwokRABe0FzuiGec
Taqueria Acatlan,40.69902489999999,-73.91464909999999,3.7,316,1.0,restaurant,google,ChIJy-l75RhcwokRHzFGHAX5fMQ
Mr Chimi Restaurant,40.6991453,-73.9142989,4.1,568,2.0,restaurant,google,ChIJ--kG7RhcwokRtY0G4s0XM-k
Merv’s Bar,40.6996401,-73.9158253,4.5,564,2.0,restaurant,google,ChIJ561dGRlcwokRtRw8jZpJh5M
Lucy's Vietnamese - Bushwick,40.6996966,-73.91594189999999,4.1,535,2.0,restaurant,google,ChIJU_KqGRlcwokRXhOsk7QTJiA
KFC,40.6993763,-73.9114029,3.1,635,1.0,restaurant,google,ChIJ6Tb0EyJcwokR0tDnBIQbCmk
El Salvador,40.69937369999999,-73.9118465,3.5,119,2.0,restaurant,google,ChIJfU8hDSJcwokRF3tQBK7qhrQ
Wyckoff Restaurant,40.70037999999999,-73.91312099999999,3.9,53,1.0,restaurant,google,ChIJqcy6-hRdwokRdSLrTxc6e8s
Dunkin',40.6999327,-73.9114103,3.9,287,1.0,restaurant,google,ChIJL5f5uiZcwokRut0xu0zGPD0
Starbucks,40.69975000000001,-73.91112,4.1,671,2.0,restaurant,google,ChIJ5VV4FyJcwokRL6sBtbyxRco
Good Chinese,40.695162,-73.911613,3.8,275,1.0,restaurant,google,ChIJlXEqUD1cwokRDB3iw29F1r8
